symbol,section,sub.section,group,category,date,value
KFRC,Financials,Financials,5,Net Income USD Mil,2010-12-01,21
KFRC,Financials,Financials,5,Net Income USD Mil,2011-12-01,27
KFRC,Financials,Financials,5,Net Income USD Mil,2012-12-01,-14
KFRC,Financials,Financials,5,Net Income USD Mil,2013-12-01,11
KFRC,Financials,Financials,5,Net Income USD Mil,2014-12-01,91
KFRC,Financials,Financials,5,Net Income USD Mil,2015-12-01,43
KFRC,Financials,Financials,5,Net Income USD Mil,2016-12-01,33
KFRC,Financials,Financials,5,Net Income USD Mil,2017-12-01,33
KFRC,Financials,Financials,6,Earnings Per Share USD,2008-12-01,-2.13
KFRC,Financials,Financials,6,Earnings Per Share USD,2009-12-01,0.33
KFRC,Financials,Financials,6,Earnings Per Share USD,2010-12-01,0.51
KFRC,Financials,Financials,6,Earnings Per Share USD,2011-12-01,0.7
KFRC,Financials,Financials,6,Earnings Per Share USD,2012-12-01,-0.38
KFRC,Financials,Financials,6,Earnings Per Share USD,2013-12-01,0.32
KFRC,Financials,Financials,6,Earnings Per Share USD,2014-12-01,2.87
KFRC,Financials,Financials,6,Earnings Per Share USD,2015-12-01,1.52
KFRC,Financials,Financials,6,Earnings Per Share USD,2016-12-01,1.25
KFRC,Financials,Financials,6,Earnings Per Share USD,2017-12-01,1.3
KFRC,Financials,Financials,7,Dividends USD,2008-12-01,NA
KFRC,Financials,Financials,7,Dividends USD,2009-12-01,NA
KFRC,Financials,Financials,7,Dividends USD,2010-12-01,NA
KFRC,Financials,Financials,7,Dividends USD,2011-12-01,NA
KFRC,Financials,Financials,7,Dividends USD,2012-12-01,NA
KFRC,Financials,Financials,7,Dividends USD,2013-12-01,0.1
KFRC,Financials,Financials,7,Dividends USD,2014-12-01,0.41
KFRC,Financials,Financials,7,Dividends USD,2015-12-01,0.45
KFRC,Financials,Financials,7,Dividends USD,2016-12-01,0.48
KFRC,Financials,Financials,7,Dividends USD,2017-12-01,0.48
KFRC,Financials,Financials,8,Payout Ratio % *,2008-12-01,NA
KFRC,Financials,Financials,8,Payout Ratio % *,2009-12-01,NA
KFRC,Financials,Financials,8,Payout Ratio % *,2010-12-01,NA
KFRC,Financials,Financials,8,Payout Ratio % *,2011-12-01,NA
KFRC,Financials,Financials,8,Payout Ratio % *,2012-12-01,NA
KFRC,Financials,Financials,8,Payout Ratio % *,2013-12-01,NA
KFRC,Financials,Financials,8,Payout Ratio % *,2014-12-01,78.4
KFRC,Financials,Financials,8,Payout Ratio % *,2015-12-01,31.6
KFRC,Financials,Financials,8,Payout Ratio % *,2016-12-01,36.3
KFRC,Financials,Financials,8,Payout Ratio % *,2017-12-01,33.8
KFRC,Financials,Financials,9,Shares Mil,2008-12-01,39
KFRC,Financials,Financials,9,Shares Mil,2009-12-01,39
KFRC,Financials,Financials,9,Shares Mil,2010-12-01,41
KFRC,Financials,Financials,9,Shares Mil,2011-12-01,39
KFRC,Financials,Financials,9,Shares Mil,2012-12-01,36
KFRC,Financials,Financials,9,Shares Mil,2013-12-01,34
KFRC,Financials,Financials,9,Shares Mil,2014-12-01,32
KFRC,Financials,Financials,9,Shares Mil,2015-12-01,28
KFRC,Financials,Financials,9,Shares Mil,2016-12-01,26
KFRC,Financials,Financials,9,Shares Mil,2017-12-01,26
KFRC,Financials,Financials,10,Book Value Per Share * USD,2008-12-01,5.32
KFRC,Financials,Financials,10,Book Value Per Share * USD,2009-12-01,5.8
KFRC,Financials,Financials,10,Book Value Per Share * USD,2010-12-01,6.08
KFRC,Financials,Financials,10,Book Value Per Share * USD,2011-12-01,5.98
KFRC,Financials,Financials,10,Book Value Per Share * USD,2012-12-01,4.92
KFRC,Financials,Financials,10,Book Value Per Share * USD,2013-12-01,4.87
KFRC,Financials,Financials,10,Book Value Per Share * USD,2014-12-01,5.96
KFRC,Financials,Financials,10,Book Value Per Share * USD,2015-12-01,5
KFRC,Financials,Financials,10,Book Value Per Share * USD,2016-12-01,4.81
KFRC,Financials,Financials,10,Book Value Per Share * USD,2017-12-01,5.4
KFRC,Financials,Financials,11,Operating Cash Flow USD Mil,2008-12-01,89
KFRC,Financials,Financials,11,Operating Cash Flow USD Mil,2009-12-01,43
KFRC,Financials,Financials,11,Operating Cash Flow USD Mil,2010-12-01,29
KFRC,Financials,Financials,11,Operating Cash Flow USD Mil,2011-12-01,31
KFRC,Financials,Financials,11,Operating Cash Flow USD Mil,2012-12-01,56
KFRC,Financials,Financials,11,Operating Cash Flow USD Mil,2013-12-01,0
KFRC,Financials,Financials,11,Operating Cash Flow USD Mil,2014-12-01,-26
KFRC,Financials,Financials,11,Operating Cash Flow USD Mil,2015-12-01,70
KFRC,Financials,Financials,11,Operating Cash Flow USD Mil,2016-12-01,39
KFRC,Financials,Financials,11,Operating Cash Flow USD Mil,2017-12-01,29
KFRC,Financials,Financials,12,Cap Spending USD Mil,2008-12-01,-9
KFRC,Financials,Financials,12,Cap Spending USD Mil,2009-12-01,-4
KFRC,Financials,Financials,12,Cap Spending USD Mil,2010-12-01,-38
KFRC,Financials,Financials,12,Cap Spending USD Mil,2011-12-01,-6
KFRC,Financials,Financials,12,Cap Spending USD Mil,2012-12-01,-6
KFRC,Financials,Financials,12,Cap Spending USD Mil,2013-12-01,-8
KFRC,Financials,Financials,12,Cap Spending USD Mil,2014-12-01,-6
KFRC,Financials,Financials,12,Cap Spending USD Mil,2015-12-01,-8
KFRC,Financials,Financials,12,Cap Spending USD Mil,2016-12-01,-12
KFRC,Financials,Financials,12,Cap Spending USD Mil,2017-12-01,-6
KFRC,Financials,Financials,13,Free Cash Flow USD Mil,2008-12-01,81
KFRC,Financials,Financials,13,Free Cash Flow USD Mil,2009-12-01,39
KFRC,Financials,Financials,13,Free Cash Flow USD Mil,2010-12-01,-9
KFRC,Financials,Financials,13,Free Cash Flow USD Mil,2011-12-01,25
KFRC,Financials,Financials,13,Free Cash Flow USD Mil,2012-12-01,50
KFRC,Financials,Financials,13,Free Cash Flow USD Mil,2013-12-01,-8
KFRC,Financials,Financials,13,Free Cash Flow USD Mil,2014-12-01,-32
KFRC,Financials,Financials,13,Free Cash Flow USD Mil,2015-12-01,62
KFRC,Financials,Financials,13,Free Cash Flow USD Mil,2016-12-01,27
KFRC,Financials,Financials,13,Free Cash Flow USD Mil,2017-12-01,23
KFRC,Financials,Financials,14,Free Cash Flow Per Share * USD,2008-12-01,2.05
KFRC,Financials,Financials,14,Free Cash Flow Per Share * USD,2009-12-01,0.99
KFRC,Financials,Financials,14,Free Cash Flow Per Share * USD,2010-12-01,-0.23
KFRC,Financials,Financials,14,Free Cash Flow Per Share * USD,2011-12-01,0.55
KFRC,Financials,Financials,14,Free Cash Flow Per Share * USD,2012-12-01,1.4
KFRC,Financials,Financials,14,Free Cash Flow Per Share * USD,2013-12-01,0.72
KFRC,Financials,Financials,14,Free Cash Flow Per Share * USD,2014-12-01,-0.2
KFRC,Financials,Financials,14,Free Cash Flow Per Share * USD,2015-12-01,0.59
KFRC,Financials,Financials,14,Free Cash Flow Per Share * USD,2016-12-01,1.28
KFRC,Financials,Financials,14,Free Cash Flow Per Share * USD,2017-12-01,0.27
KFRC,Financials,Financials,15,Working Capital USD Mil,2008-12-01,60
KFRC,Financials,Financials,15,Working Capital USD Mil,2009-12-01,58
KFRC,Financials,Financials,15,Working Capital USD Mil,2010-12-01,65
KFRC,Financials,Financials,15,Working Capital USD Mil,2011-12-01,103
KFRC,Financials,Financials,15,Working Capital USD Mil,2012-12-01,73
KFRC,Financials,Financials,15,Working Capital USD Mil,2013-12-01,113
KFRC,Financials,Financials,15,Working Capital USD Mil,2014-12-01,130
KFRC,Financials,Financials,15,Working Capital USD Mil,2015-12-01,127
KFRC,Financials,Financials,15,Working Capital USD Mil,2016-12-01,140
KFRC,Financials,Financials,15,Working Capital USD Mil,2017-12-01,162
KFRC,Profitability,Margin of Sales %,16,Revenue,2008-12-01,100
KFRC,Profitability,Margin of Sales %,16,Revenue,2009-12-01,100
KFRC,Profitability,Margin of Sales %,16,Revenue,2010-12-01,100
KFRC,Profitability,Margin of Sales %,16,Revenue,2011-12-01,100
KFRC,Profitability,Margin of Sales %,16,Revenue,2012-12-01,100
KFRC,Profitability,Margin of Sales %,16,Revenue,2013-12-01,100
KFRC,Profitability,Margin of Sales %,16,Revenue,2014-12-01,100
KFRC,Profitability,Margin of Sales %,16,Revenue,2015-12-01,100
KFRC,Profitability,Margin of Sales %,16,Revenue,2016-12-01,100
KFRC,Profitability,Margin of Sales %,16,Revenue,2017-12-01,100
KFRC,Profitability,Margin of Sales %,17,COGS,2008-12-01,65.43
KFRC,Profitability,Margin of Sales %,17,COGS,2009-12-01,68.58
KFRC,Profitability,Margin of Sales %,17,COGS,2010-12-01,67.99
KFRC,Profitability,Margin of Sales %,17,COGS,2011-12-01,68.38
KFRC,Profitability,Margin of Sales %,17,COGS,2012-12-01,68.12
KFRC,Profitability,Margin of Sales %,17,COGS,2013-12-01,67.93
KFRC,Profitability,Margin of Sales %,17,COGS,2014-12-01,69.23
KFRC,Profitability,Margin of Sales %,17,COGS,2015-12-01,68.61
KFRC,Profitability,Margin of Sales %,17,COGS,2016-12-01,69.05
KFRC,Profitability,Margin of Sales %,17,COGS,2017-12-01,69.95
KFRC,Profitability,Margin of Sales %,18,Gross Margin,2008-12-01,34.57
KFRC,Profitability,Margin of Sales %,18,Gross Margin,2009-12-01,31.42
KFRC,Profitability,Margin of Sales %,18,Gross Margin,2010-12-01,32.01
KFRC,Profitability,Margin of Sales %,18,Gross Margin,2011-12-01,31.62
KFRC,Profitability,Margin of Sales %,18,Gross Margin,2012-12-01,31.88
KFRC,Profitability,Margin of Sales %,18,Gross Margin,2013-12-01,32.07
KFRC,Profitability,Margin of Sales %,18,Gross Margin,2014-12-01,30.77
KFRC,Profitability,Margin of Sales %,18,Gross Margin,2015-12-01,31.39
KFRC,Profitability,Margin of Sales %,18,Gross Margin,2016-12-01,30.95
KFRC,Profitability,Margin of Sales %,18,Gross Margin,2017-12-01,30.05
KFRC,Profitability,Margin of Sales %,19,SG&A,2008-12-01,28.73
KFRC,Profitability,Margin of Sales %,19,SG&A,2009-12-01,27.51
KFRC,Profitability,Margin of Sales %,19,SG&A,2010-12-01,28.33
KFRC,Profitability,Margin of Sales %,19,SG&A,2011-12-01,27.28
KFRC,Profitability,Margin of Sales %,19,SG&A,2012-12-01,30.43
KFRC,Profitability,Margin of Sales %,19,SG&A,2013-12-01,28.68
KFRC,Profitability,Margin of Sales %,19,SG&A,2014-12-01,25.9
KFRC,Profitability,Margin of Sales %,19,SG&A,2015-12-01,25.02
KFRC,Profitability,Margin of Sales %,19,SG&A,2016-12-01,25.82
KFRC,Profitability,Margin of Sales %,19,SG&A,2017-12-01,24.39
KFRC,Profitability,Margin of Sales %,20,R&D,2008-12-01,NA
KFRC,Profitability,Margin of Sales %,20,R&D,2009-12-01,NA
KFRC,Profitability,Margin of Sales %,20,R&D,2010-12-01,NA
KFRC,Profitability,Margin of Sales %,20,R&D,2011-12-01,NA
KFRC,Profitability,Margin of Sales %,20,R&D,2012-12-01,NA
KFRC,Profitability,Margin of Sales %,20,R&D,2013-12-01,NA
KFRC,Profitability,Margin of Sales %,20,R&D,2014-12-01,NA
KFRC,Profitability,Margin of Sales %,20,R&D,2015-12-01,NA
KFRC,Profitability,Margin of Sales %,20,R&D,2016-12-01,NA
KFRC,Profitability,Margin of Sales %,20,R&D,2017-12-01,NA
KFRC,Profitability,Margin of Sales %,21,Other,2008-12-01,1.39
KFRC,Profitability,Margin of Sales %,21,Other,2009-12-01,1.28
KFRC,Profitability,Margin of Sales %,21,Other,2010-12-01,1.42
KFRC,Profitability,Margin of Sales %,21,Other,2011-12-01,1.24
KFRC,Profitability,Margin of Sales %,21,Other,2012-12-01,1.07
KFRC,Profitability,Margin of Sales %,21,Other,2013-12-01,0.92
KFRC,Profitability,Margin of Sales %,21,Other,2014-12-01,0.81
KFRC,Profitability,Margin of Sales %,21,Other,2015-12-01,0.75
KFRC,Profitability,Margin of Sales %,21,Other,2016-12-01,0.66
KFRC,Profitability,Margin of Sales %,21,Other,2017-12-01,0.61
KFRC,Profitability,Margin of Sales %,22,Operating Margin,2008-12-01,4.45
KFRC,Profitability,Margin of Sales %,22,Operating Margin,2009-12-01,2.63
KFRC,Profitability,Margin of Sales %,22,Operating Margin,2010-12-01,2.27
KFRC,Profitability,Margin of Sales %,22,Operating Margin,2011-12-01,3.1
KFRC,Profitability,Margin of Sales %,22,Operating Margin,2012-12-01,0.38
KFRC,Profitability,Margin of Sales %,22,Operating Margin,2013-12-01,2.48
KFRC,Profitability,Margin of Sales %,22,Operating Margin,2014-12-01,4.05
KFRC,Profitability,Margin of Sales %,22,Operating Margin,2015-12-01,5.63
KFRC,Profitability,Margin of Sales %,22,Operating Margin,2016-12-01,4.47
KFRC,Profitability,Margin of Sales %,22,Operating Margin,2017-12-01,5.05
KFRC,Profitability,Margin of Sales %,23,Net Int Inc & Other,2008-12-01,-13.19
KFRC,Profitability,Margin of Sales %,23,Net Int Inc & Other,2009-12-01,-0.22
KFRC,Profitability,Margin of Sales %,23,Net Int Inc & Other,2010-12-01,-0.14
KFRC,Profitability,Margin of Sales %,23,Net Int Inc & Other,2011-12-01,-0.13
KFRC,Profitability,Margin of Sales %,23,Net Int Inc & Other,2012-12-01,-6.98
KFRC,Profitability,Margin of Sales %,23,Net Int Inc & Other,2013-12-01,-1.46
KFRC,Profitability,Margin of Sales %,23,Net Int Inc & Other,2014-12-01,-0.11
KFRC,Profitability,Margin of Sales %,23,Net Int Inc & Other,2015-12-01,-0.2
KFRC,Profitability,Margin of Sales %,23,Net Int Inc & Other,2016-12-01,-0.23
KFRC,Profitability,Margin of Sales %,23,Net Int Inc & Other,2017-12-01,-0.33
KFRC,Profitability,Margin of Sales %,24,EBT Margin,2008-12-01,-8.75
KFRC,Profitability,Margin of Sales %,24,EBT Margin,2009-12-01,2.41
KFRC,Profitability,Margin of Sales %,24,EBT Margin,2010-12-01,2.13
KFRC,Profitability,Margin of Sales %,24,EBT Margin,2011-12-01,2.98
KFRC,Profitability,Margin of Sales %,24,EBT Margin,2012-12-01,-6.6
KFRC,Profitability,Margin of Sales %,24,EBT Margin,2013-12-01,1.02
KFRC,Profitability,Margin of Sales %,24,EBT Margin,2014-12-01,3.94
KFRC,Profitability,Margin of Sales %,24,EBT Margin,2015-12-01,5.43
KFRC,Profitability,Margin of Sales %,24,EBT Margin,2016-12-01,4.24
KFRC,Profitability,Margin of Sales %,24,EBT Margin,2017-12-01,4.72
KFRC,Profitability,Profitability,25,Tax Rate %,2008-12-01,NA
KFRC,Profitability,Profitability,25,Tax Rate %,2009-12-01,41.2
KFRC,Profitability,Profitability,25,Tax Rate %,2010-12-01,38.08
KFRC,Profitability,Profitability,25,Tax Rate %,2011-12-01,37.3
KFRC,Profitability,Profitability,25,Tax Rate %,2012-12-01,NA
KFRC,Profitability,Profitability,25,Tax Rate %,2013-12-01,46.33
KFRC,Profitability,Profitability,25,Tax Rate %,2014-12-01,38.7
KFRC,Profitability,Profitability,25,Tax Rate %,2015-12-01,40.25
KFRC,Profitability,Profitability,25,Tax Rate %,2016-12-01,41.43
KFRC,Profitability,Profitability,25,Tax Rate %,2017-12-01,48.07
KFRC,Profitability,Profitability,26,Net Margin %,2008-12-01,-8.44
KFRC,Profitability,Profitability,26,Net Margin %,2009-12-01,1.41
KFRC,Profitability,Profitability,26,Net Margin %,2010-12-01,2.08
KFRC,Profitability,Profitability,26,Net Margin %,2011-12-01,2.44
KFRC,Profitability,Profitability,26,Net Margin %,2012-12-01,-1.27
KFRC,Profitability,Profitability,26,Net Margin %,2013-12-01,0.94
KFRC,Profitability,Profitability,26,Net Margin %,2014-12-01,7.47
KFRC,Profitability,Profitability,26,Net Margin %,2015-12-01,3.25
KFRC,Profitability,Profitability,26,Net Margin %,2016-12-01,2.48
KFRC,Profitability,Profitability,26,Net Margin %,2017-12-01,2.45
KFRC,Profitability,Profitability,27,Asset Turnover (Average),2008-12-01,2.41
KFRC,Profitability,Profitability,27,Asset Turnover (Average),2009-12-01,2.64
KFRC,Profitability,Profitability,27,Asset Turnover (Average),2010-12-01,2.71
KFRC,Profitability,Profitability,27,Asset Turnover (Average),2011-12-01,2.77
KFRC,Profitability,Profitability,27,Asset Turnover (Average),2012-12-01,2.95
KFRC,Profitability,Profitability,27,Asset Turnover (Average),2013-12-01,3.42
KFRC,Profitability,Profitability,27,Asset Turnover (Average),2014-12-01,3.42
KFRC,Profitability,Profitability,27,Asset Turnover (Average),2015-12-01,3.69
KFRC,Profitability,Profitability,27,Asset Turnover (Average),2016-12-01,3.68
KFRC,Profitability,Profitability,27,Asset Turnover (Average),2017-12-01,3.62
KFRC,Profitability,Profitability,28,Return on Assets %,2008-12-01,-20.34
KFRC,Profitability,Profitability,28,Return on Assets %,2009-12-01,3.73
KFRC,Profitability,Profitability,28,Return on Assets %,2010-12-01,5.65
KFRC,Profitability,Profitability,28,Return on Assets %,2011-12-01,6.78
KFRC,Profitability,Profitability,28,Return on Assets %,2012-12-01,-3.73
KFRC,Profitability,Profitability,28,Return on Assets %,2013-12-01,3.21
KFRC,Profitability,Profitability,28,Return on Assets %,2014-12-01,25.55
KFRC,Profitability,Profitability,28,Return on Assets %,2015-12-01,11.97
KFRC,Profitability,Profitability,28,Return on Assets %,2016-12-01,9.14
KFRC,Profitability,Profitability,28,Return on Assets %,2017-12-01,8.88
KFRC,Profitability,Profitability,29,Financial Leverage (Average),2008-12-01,1.7
KFRC,Profitability,Profitability,29,Financial Leverage (Average),2009-12-01,1.5
KFRC,Profitability,Profitability,29,Financial Leverage (Average),2010-12-01,1.54
KFRC,Profitability,Profitability,29,Financial Leverage (Average),2011-12-01,1.76
KFRC,Profitability,Profitability,29,Financial Leverage (Average),2012-12-01,1.91
KFRC,Profitability,Profitability,29,Financial Leverage (Average),2013-12-01,2.21
KFRC,Profitability,Profitability,29,Financial Leverage (Average),2014-12-01,2.61
KFRC,Profitability,Profitability,29,Financial Leverage (Average),2015-12-01,2.52
KFRC,Profitability,Profitability,29,Financial Leverage (Average),2016-12-01,3
KFRC,Profitability,Profitability,29,Financial Leverage (Average),2017-12-01,2.86
KFRC,Profitability,Profitability,30,Return on Equity %,2008-12-01,-32.45
KFRC,Profitability,Profitability,30,Return on Equity %,2009-12-01,5.95
KFRC,Profitability,Profitability,30,Return on Equity %,2010-12-01,8.59
KFRC,Profitability,Profitability,30,Return on Equity %,2011-12-01,11.15
KFRC,Profitability,Profitability,30,Return on Equity %,2012-12-01,-6.8
KFRC,Profitability,Profitability,30,Return on Equity %,2013-12-01,6.6
KFRC,Profitability,Profitability,30,Return on Equity %,2014-12-01,61.3
KFRC,Profitability,Profitability,30,Return on Equity %,2015-12-01,30.7
KFRC,Profitability,Profitability,30,Return on Equity %,2016-12-01,25.08
KFRC,Profitability,Profitability,30,Return on Equity %,2017-12-01,26
KFRC,Profitability,Profitability,31,Return on Invested Capital %,2008-12-01,-27.25
KFRC,Profitability,Profitability,31,Return on Invested Capital %,2009-12-01,5.7
KFRC,Profitability,Profitability,31,Return on Invested Capital %,2010-12-01,8.55
KFRC,Profitability,Profitability,31,Return on Invested Capital %,2011-12-01,10.35
KFRC,Profitability,Profitability,31,Return on Invested Capital %,2012-12-01,-5.48
KFRC,Profitability,Profitability,31,Return on Invested Capital %,2013-12-01,5.63
KFRC,Profitability,Profitability,31,Return on Invested Capital %,2014-12-01,40.39
KFRC,Profitability,Profitability,31,Return on Invested Capital %,2015-12-01,19.27
KFRC,Profitability,Profitability,31,Return on Invested Capital %,2016-12-01,14.23
KFRC,Profitability,Profitability,31,Return on Invested Capital %,2017-12-01,13.57
KFRC,Profitability,Profitability,32,Interest Coverage,2008-12-01,NA
KFRC,Profitability,Profitability,32,Interest Coverage,2009-12-01,16.24
KFRC,Profitability,Profitability,32,Interest Coverage,2010-12-01,27.16
KFRC,Profitability,Profitability,32,Interest Coverage,2011-12-01,35.48
KFRC,Profitability,Profitability,32,Interest Coverage,2012-12-01,-54.07
KFRC,Profitability,Profitability,32,Interest Coverage,2013-12-01,16.44
KFRC,Profitability,Profitability,32,Interest Coverage,2014-12-01,34.98
KFRC,Profitability,Profitability,32,Interest Coverage,2015-12-01,37.16
KFRC,Profitability,Profitability,32,Interest Coverage,2016-12-01,NA
KFRC,Profitability,Profitability,32,Interest Coverage,2017-12-01,NA
KFRC,Growth,Revenue %,33,Year over Year,2008-12-01,-3.85
KFRC,Growth,Revenue %,33,Year over Year,2009-12-01,-8.71
KFRC,Growth,Revenue %,33,Year over Year,2010-12-01,8.86
KFRC,Growth,Revenue %,33,Year over Year,2011-12-01,12.12
KFRC,Growth,Revenue %,33,Year over Year,2012-12-01,-2.56
KFRC,Growth,Revenue %,33,Year over Year,2013-12-01,6.41
KFRC,Growth,Revenue %,33,Year over Year,2014-12-01,5.68
KFRC,Growth,Revenue %,33,Year over Year,2015-12-01,8.37
KFRC,Growth,Revenue %,33,Year over Year,2016-12-01,0.04
